ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
14324,33912,Surrender,06-01-2024,1,8,937,1225,66,35799,1,0
14325,8924,Arrest,25-01-2025,1,8,937,1485,69,35806,1,0
14326,3558,Surrender,01-10-2024,1,8,938,497,67,35810,1,0
14327,871,Surrender,24-12-2024,1,8,938,1335,67,35812,1,0
14328,38541,Surrender,18-02-2025,1,8,938,39,69,35814,1,0
14329,27441,Surrender,03-06-2025,1,8,938,407,69,35815,1,0
14330,24669,Surrender,21-06-2025,1,8,938,869,68,35818,1,0
14331,13843,Surrender,12-08-2025,1,8,938,1050,68,35819,1,0
14332,13843,Arrest,21-07-2025,1,8,938,1415,68,35820,1,0
14333,21082,Surrender,27-10-2025,1,8,938,73,69,35821,1,0
14334,21082,Arrest,10-10-2025,1,8,938,1401,69,35822,1,0
14335,13346,Arrest,23-08-2023,1,8,938,440,66,35825,1,0
14336,25557,Arrest,28-10-2023,1,8,938,931,69,35828,1,0
14337,25557,Surrender,03-11-2023,1,8,938,869,69,35829,1,0
14338,23869,Arrest,28-01-2024,1,8,938,315,68,35830,1,0
14339,9357,Arrest,26-10-2024,1,8,938,231,67,35832,1,0
14340,9357,Arrest,10-10-2024,1,8,938,919,67,35833,1,0
14341,29966,Surrender,01-11-2024,1,8,938,695,68,35834,1,0
14342,19314,Surrender,07-07-2025,1,8,938,526,66,35836,1,0
14343,19314,Surrender,12-07-2025,1,8,938,1335,66,35837,1,0
14344,10930,Surrender,05-04-2024,1,8,938,986,66,35839,1,0
14345,10930,Surrender,30-03-2024,1,8,938,396,66,35840,1,0
14346,17431,Arrest,26-05-2024,1,8,938,255,68,35842,1,0
14347,17139,Arrest,06-08-2024,1,8,938,841,69,35846,1,0
14348,20299,Surrender,04-09-2024,1,8,938,1295,67,35847,1,0
14349,20299,Surrender,25-08-2024,1,8,938,832,67,35848,1,0
14350,28570,Arrest,12-02-2025,1,8,938,869,67,35850,1,0
14351,2836,Arrest,24-03-2025,1,8,938,756,66,35852,1,0
14352,29673,Surrender,29-04-2025,1,8,938,6,68,35853,1,0
14353,32384,Arrest,04-05-2025,1,8,938,1226,66,35854,1,0
14354,19061,Surrender,25-06-2025,1,8,938,1153,69,35857,1,0
14355,16999,Surrender,16-09-2023,1,8,938,1352,69,35862,1,0
14356,23693,Arrest,17-08-2025,1,8,938,1260,69,35870,1,0
14357,5026,Arrest,09-08-2025,1,8,938,686,68,35872,1,0
14358,39608,Surrender,29-10-2025,1,8,938,1154,69,35873,1,0
14359,12362,Surrender,21-04-2023,1,8,939,294,67,35875,1,0
14360,12287,Arrest,17-06-2023,1,8,939,1084,68,35877,1,0
14361,29891,Surrender,11-08-2023,1,8,939,1292,67,35878,1,0
14362,29891,Arrest,05-08-2023,1,8,939,424,67,35879,1,0
14363,8424,Arrest,26-09-2023,1,8,939,1101,68,35882,1,0
14364,1425,Surrender,13-10-2023,1,8,939,741,67,35884,1,0
14365,21887,Arrest,20-12-2023,1,8,939,1348,68,35885,1,0
14366,24018,Arrest,30-04-2024,1,8,939,192,67,35887,1,0
14367,7689,Arrest,16-06-2024,1,8,939,911,68,35889,1,0
14368,7689,Arrest,31-05-2024,1,8,939,1391,68,35890,1,0
14369,18752,Surrender,18-09-2024,1,8,939,48,67,35892,1,0
14370,18752,Surrender,26-09-2024,1,8,939,412,67,35893,1,0
14371,33650,Arrest,15-10-2024,1,8,939,180,68,35894,1,0
14372,29392,Arrest,31-05-2025,1,8,939,505,69,35899,1,0
14373,34814,Arrest,17-06-2025,1,8,939,1253,67,35900,1,0
14374,34814,Surrender,25-06-2025,1,8,939,1235,67,35901,1,0
14375,29099,Surrender,23-10-2025,1,8,939,913,68,35902,1,0
14376,30747,Surrender,05-12-2025,1,8,939,1315,68,35904,1,0
14377,8414,Arrest,11-04-2023,1,8,939,695,66,35905,1,0
14378,8414,Surrender,29-03-2023,1,8,939,1406,66,35906,1,0
14379,25813,Arrest,19-05-2023,1,8,939,668,68,35907,1,0
14380,26959,Surrender,08-01-2025,1,8,939,1204,66,35908,1,0
14381,26959,Surrender,20-01-2025,1,8,939,804,66,35909,1,0
14382,17530,Arrest,29-06-2025,1,8,939,1053,68,35912,1,0
14383,26973,Surrender,01-07-2025,1,8,939,554,69,35913,1,0
14384,26973,Surrender,23-07-2025,1,8,939,1020,69,35914,1,0
14385,3351,Surrender,02-04-2023,1,8,939,1005,66,35915,1,0
14386,2478,Arrest,03-04-2024,1,8,939,971,67,35917,1,0
14387,2430,Surrender,19-04-2024,1,8,939,545,68,35918,1,0
14388,3716,Surrender,05-12-2024,1,8,939,196,66,35919,1,0
14389,16441,Surrender,18-09-2025,1,8,939,293,69,35921,1,0
14390,21821,Arrest,17-09-2025,1,8,939,82,69,35922,1,0
14391,20252,Arrest,20-11-2025,1,8,939,835,67,35925,1,0
14392,18269,Surrender,03-01-2026,1,8,939,291,69,35926,1,0
14393,3559,Arrest,30-08-2024,1,8,939,1430,68,35928,1,0
14394,19273,Arrest,13-10-2024,1,8,939,153,66,35930,1,0
14395,1423,Arrest,16-08-2025,1,8,939,192,67,35932,1,0
14396,36954,Arrest,05-02-2023,1,8,940,1052,68,35934,1,0
14397,36954,Surrender,30-01-2023,1,8,940,1157,68,35935,1,0
14398,29961,Arrest,28-06-2024,1,8,940,897,69,35941,1,0
14399,17894,Surrender,27-07-2024,1,8,940,358,66,35942,1,0
14400,6730,Arrest,13-05-2025,1,8,940,982,67,35946,1,0
14401,25815,Arrest,03-09-2025,1,8,940,553,66,35948,1,0
14402,744,Arrest,23-02-2023,1,8,940,744,68,35951,1,0
14403,13008,Surrender,05-10-2023,1,8,940,1431,68,35956,1,0
14404,25842,Surrender,14-12-2023,1,8,940,1284,69,35958,1,0
14405,20937,Arrest,28-02-2024,1,8,940,255,68,35961,1,0
14406,5252,Surrender,14-08-2024,1,8,940,820,68,35964,1,0
14407,986,Surrender,19-06-2025,1,8,940,2,68,35965,1,0
14408,16009,Arrest,11-07-2023,1,8,940,709,67,35970,1,0
14409,39101,Arrest,21-08-2023,1,8,940,462,68,35973,1,0
14410,12559,Surrender,27-10-2023,1,8,940,685,69,35974,1,0
14411,12097,Arrest,06-11-2023,1,8,940,408,67,35976,1,0
14412,16480,Arrest,08-06-2024,1,8,940,824,66,35977,1,0
14413,36146,Surrender,03-06-2024,1,8,940,637,66,35978,1,0
14414,21826,Surrender,07-07-2024,1,8,940,1121,66,35980,1,0
14415,21826,Surrender,12-07-2024,1,8,940,624,66,35981,1,0
14416,32569,Surrender,23-07-2024,1,8,940,1274,69,35982,1,0
14417,28958,Arrest,25-10-2024,1,8,940,493,69,35984,1,0
14418,25264,Surrender,17-11-2024,1,8,940,236,67,35985,1,0
14419,15629,Arrest,06-05-2025,1,8,940,1069,69,35990,1,0
14420,989,Surrender,08-11-2023,1,8,940,1356,67,35995,1,0
14421,37705,Arrest,30-11-2024,1,8,940,374,66,35999,1,0
14422,2434,Arrest,05-03-2023,1,8,941,1142,69,36004,1,0
14423,11374,Surrender,12-04-2023,1,8,941,565,67,36007,1,0
14424,9916,Surrender,25-04-2023,1,8,941,752,69,36009,1,0
14425,7528,Surrender,12-09-2023,1,8,941,1453,67,36011,1,0
14426,18559,Surrender,29-11-2023,1,8,941,1361,68,36013,1,0
14427,3562,Arrest,30-12-2023,1,8,941,1119,67,36015,1,0
14428,38331,Arrest,04-07-2024,1,8,941,938,68,36018,1,0
14429,38895,Surrender,19-10-2025,1,8,941,1428,69,36020,1,0
14430,17245,Surrender,04-02-2023,1,8,941,130,67,36022,1,0
14431,17245,Surrender,04-02-2023,1,8,941,671,67,36023,1,0
14432,11994,Surrender,13-06-2023,1,8,941,1494,67,36024,1,0
14433,36578,Surrender,28-07-2023,1,8,941,59,69,36025,1,0
14434,36578,Surrender,28-07-2023,1,8,941,994,69,36026,1,0
14435,20168,Surrender,17-05-2024,1,8,941,525,69,36030,1,0
14436,20168,Arrest,25-05-2024,1,8,941,619,69,36031,1,0
14437,4452,Surrender,24-07-2024,1,8,941,814,69,36034,1,0
14438,31383,Surrender,26-03-2025,1,8,941,1372,66,36036,1,0
14439,18787,Arrest,27-05-2023,1,8,941,519,66,36040,1,0
14440,18787,Arrest,29-05-2023,1,8,941,457,66,36041,1,0
14441,19,Arrest,23-11-2023,1,8,941,690,68,36047,1,0
14442,37084,Surrender,20-06-2024,1,8,941,953,68,36050,1,0
14443,2904,Arrest,06-08-2025,1,8,941,1236,68,36052,1,0
14444,29330,Surrender,12-10-2023,1,8,941,894,67,36056,1,0
14445,29330,Arrest,11-10-2023,1,8,941,1373,67,36057,1,0
14446,12164,Arrest,08-01-2024,1,8,941,1362,68,36059,1,0
14447,4453,Arrest,02-03-2024,1,8,941,1104,67,36060,1,0
14448,7165,Surrender,19-09-2025,1,8,941,1079,69,36063,1,0
14449,22304,Surrender,28-01-2023,1,8,942,387,66,36064,1,0
14450,2426,Surrender,07-06-2023,1,8,942,156,67,36067,1,0
14451,5270,Arrest,10-10-2023,1,8,942,862,68,36068,1,0
14452,19996,Surrender,15-05-2025,1,8,942,111,68,36072,1,0
14453,19996,Arrest,10-05-2025,1,8,942,984,68,36073,1,0
14454,27994,Surrender,16-06-2025,1,8,942,1291,67,36075,1,0
14455,31047,Surrender,12-01-2024,1,8,942,1354,66,36076,1,0
14456,975,Arrest,03-03-2024,1,8,942,129,69,36077,1,0
14457,39704,Arrest,25-05-2024,1,8,942,39,68,36079,1,0
14458,14664,Surrender,08-12-2024,1,8,942,1490,67,36082,1,0
14459,36755,Surrender,05-12-2025,1,8,942,522,67,36084,1,0
14460,36755,Arrest,19-11-2025,1,8,942,1279,67,36085,1,0
14461,2438,Arrest,21-08-2023,1,8,942,72,67,36089,1,0
14462,37252,Surrender,01-02-2025,1,8,942,1309,69,36093,1,0
14463,22472,Arrest,05-02-2025,1,8,942,1347,66,36094,1,0
14464,23384,Arrest,01-05-2025,1,8,942,365,68,36095,1,0
14465,5014,Surrender,05-01-2026,1,8,942,386,69,36096,1,0
14466,12575,Arrest,06-09-2024,1,8,942,1453,67,36100,1,0
14467,20867,Surrender,12-11-2024,1,8,942,475,68,36102,1,0
14468,20867,Surrender,18-11-2024,1,8,942,1336,68,36103,1,0
14469,23117,Surrender,11-12-2024,1,8,942,1052,68,36104,1,0
14470,18584,Surrender,20-03-2025,1,8,942,830,68,36106,1,0
14471,32335,Surrender,04-05-2025,1,8,942,1190,67,36108,1,0
14472,20120,Surrender,14-03-2024,1,8,943,839,69,36119,1,0
14473,37370,Surrender,13-04-2024,1,8,943,1314,68,36120,1,0
14474,32245,Arrest,01-12-2025,1,8,943,179,66,36127,1,0
14475,16891,Surrender,06-10-2025,1,8,943,893,68,36134,1,0
14476,31146,Arrest,13-02-2023,1,8,943,1455,68,36137,1,0
14477,31146,Arrest,05-02-2023,1,8,943,146,68,36138,1,0
14478,29459,Arrest,14-03-2023,1,8,943,312,68,36139,1,0
14479,29459,Arrest,22-03-2023,1,8,943,194,68,36140,1,0
14480,7040,Arrest,31-05-2023,1,8,943,1289,69,36144,1,0
14481,4464,Surrender,13-02-2025,1,8,943,222,68,36149,1,0
14482,23194,Arrest,18-06-2025,1,8,943,1376,67,36150,1,0
14483,30296,Surrender,13-09-2025,1,8,943,1273,69,36151,1,0
14484,16700,Arrest,20-09-2025,1,8,943,271,67,36154,1,0
14485,17115,Arrest,29-06-2023,1,8,943,1102,69,36158,1,0
14486,21411,Surrender,05-09-2023,1,8,943,267,68,36159,1,0
14487,34680,Surrender,30-12-2023,1,8,943,145,68,36160,1,0
14488,2428,Surrender,09-07-2025,1,8,943,1237,69,36164,1,0
14489,12806,Arrest,23-10-2025,1,8,943,205,66,36165,1,0
14490,7607,Arrest,07-03-2023,1,8,944,31,68,36167,1,0
14491,37364,Arrest,21-03-2024,1,8,944,1262,66,36173,1,0
14492,14263,Arrest,16-06-2024,1,8,944,845,68,36174,1,0
14493,29265,Surrender,29-11-2024,1,8,944,1178,68,36176,1,0
14494,979,Surrender,15-05-2025,1,8,944,852,67,36180,1,0
14495,35948,Surrender,04-03-2023,1,8,944,1318,66,36181,1,0
14496,12788,Arrest,17-12-2023,1,8,944,1044,69,36183,1,0
14497,12788,Surrender,25-12-2023,1,8,944,1492,69,36184,1,0
14498,17915,Surrender,05-02-2024,1,8,944,1195,69,36186,1,0
14499,19427,Surrender,16-03-2024,1,8,944,1042,66,36188,1,0
14500,4504,Surrender,27-04-2024,1,8,944,793,69,36189,1,0
14501,28305,Surrender,10-04-2025,1,8,944,317,67,36192,1,0
14502,3557,Surrender,09-01-2026,1,8,944,644,68,36195,1,0
14503,4450,Surrender,29-08-2023,1,8,944,247,68,36197,1,0
14504,4416,Arrest,11-06-2024,1,8,944,386,67,36198,1,0
14505,17126,Arrest,11-06-2024,1,8,944,1286,67,36200,1,0
14506,17126,Surrender,18-06-2024,1,8,944,1218,67,36201,1,0
14507,31155,Arrest,11-08-2024,1,8,944,780,66,36202,1,0
14508,9541,Arrest,03-09-2024,1,8,944,510,67,36203,1,0
14509,39246,Surrender,18-08-2025,1,8,944,1288,69,36205,1,0
14510,39246,Surrender,16-08-2025,1,8,944,50,69,36206,1,0
14511,36339,Surrender,08-10-2023,1,8,944,745,69,36207,1,0
14512,23199,Surrender,23-07-2024,1,8,944,671,66,36208,1,0
14513,23199,Surrender,04-08-2024,1,8,944,67,66,36209,1,0
14514,16506,Surrender,15-07-2025,1,8,944,942,68,36214,1,0
14515,10378,Arrest,04-03-2023,1,8,945,679,67,36217,1,0
14516,10378,Arrest,22-02-2023,1,8,945,342,67,36218,1,0
14517,9235,Arrest,28-04-2023,1,8,945,1249,68,36221,1,0
14518,37203,Arrest,23-09-2023,1,8,945,410,67,36223,1,0
14519,7960,Arrest,30-04-2024,1,8,945,1198,68,36229,1,0
14520,22982,Surrender,20-03-2025,1,8,945,1141,67,36230,1,0
14521,6555,Surrender,03-09-2023,1,8,945,1346,68,36236,1,0
14522,6555,Surrender,30-08-2023,1,8,945,1173,68,36237,1,0
14523,25076,Arrest,08-09-2024,1,8,945,865,69,36239,1,0
14524,39892,Surrender,07-02-2025,1,8,945,1289,66,36241,1,0
14525,39892,Arrest,05-02-2025,1,8,945,945,66,36242,1,0
14526,29732,Surrender,03-03-2025,1,8,945,202,68,36245,1,0
14527,34886,Surrender,25-07-2025,1,8,945,722,68,36247,1,0
14528,27504,Surrender,25-01-2023,1,8,945,38,67,36249,1,0
14529,3563,Arrest,05-10-2023,1,8,945,312,69,36251,1,0
14530,38566,Arrest,13-12-2023,1,8,945,1315,69,36255,1,0
14531,21031,Arrest,09-05-2025,1,8,945,256,67,36258,1,0
14532,25695,Arrest,23-12-2025,1,8,945,318,68,36262,1,0
14533,786,Arrest,22-12-2023,1,8,945,755,66,36265,1,0
14534,8339,Surrender,27-04-2024,1,8,945,395,68,36267,1,0
14535,5211,Arrest,01-07-2024,1,8,945,1443,69,36268,1,0
14536,23,Surrender,01-02-2025,1,8,945,39,69,36270,1,0
14537,23,Arrest,25-01-2025,1,8,945,1067,69,36271,1,0
14538,32161,Arrest,08-03-2025,1,8,945,415,69,36273,1,0
14539,7727,Arrest,16-06-2025,1,8,945,1322,69,36275,1,0
14540,36477,Surrender,12-02-2023,1,8,946,558,69,36276,1,0
14541,10276,Surrender,15-04-2023,1,8,946,1249,69,36279,1,0
14542,13494,Arrest,05-05-2024,1,8,946,780,68,36281,1,0
14543,10043,Arrest,03-10-2025,1,8,946,1127,67,36286,1,0
14544,10043,Arrest,07-09-2025,1,8,946,445,67,36287,1,0
14545,5530,Surrender,13-04-2023,1,8,946,1343,67,36288,1,0
14546,13950,Surrender,06-10-2023,1,8,946,1236,67,36291,1,0
14547,9539,Arrest,16-07-2024,1,8,946,900,66,36294,1,0
14548,3566,Surrender,25-02-2023,1,8,946,159,69,36296,1,0
14549,33920,Surrender,14-05-2024,1,8,946,757,69,36297,1,0
14550,33920,Arrest,16-05-2024,1,8,946,988,69,36298,1,0
14551,32871,Arrest,21-03-2023,1,8,946,915,68,36300,1,0
14552,38587,Arrest,22-04-2025,1,8,946,990,67,36306,1,0
14553,38587,Arrest,05-05-2025,1,8,946,239,67,36307,1,0
14554,6199,Arrest,10-03-2023,1,8,947,976,68,36308,1,0
14555,19234,Surrender,02-07-2023,1,8,947,963,69,36311,1,0
14556,788,Surrender,03-08-2023,1,8,947,827,66,36312,1,0
14557,1879,Arrest,27-06-2024,1,8,947,425,69,36313,1,0
14558,5215,Arrest,17-07-2024,1,8,947,736,68,36314,1,0
14559,420,Surrender,07-10-2025,1,8,947,929,68,36317,1,0
14560,16902,Arrest,08-10-2025,1,8,947,733,67,36318,1,0
14561,5019,Arrest,02-12-2025,1,8,947,1278,68,36320,1,0
14562,11926,Arrest,02-05-2023,1,8,947,560,68,36322,1,0
14563,17239,Surrender,28-05-2023,1,8,947,248,67,36324,1,0
14564,20879,Surrender,25-09-2023,1,8,947,454,69,36326,1,0
14565,33144,Arrest,01-05-2024,1,8,947,1467,68,36333,1,0
14566,21394,Surrender,07-04-2025,1,8,947,1418,67,36334,1,0
14567,21394,Arrest,27-03-2025,1,8,947,369,67,36335,1,0
14568,5217,Surrender,25-10-2025,1,8,947,250,68,36338,1,0
14569,5271,Surrender,09-09-2023,1,8,947,290,69,36340,1,0
14570,32614,Arrest,18-01-2024,1,8,947,733,66,36342,1,0
14571,8930,Surrender,17-02-2023,1,8,947,694,69,36345,1,0
14572,24253,Surrender,14-06-2023,1,8,947,866,69,36346,1,0
14573,24253,Surrender,01-07-2023,1,8,947,898,69,36347,1,0
14574,22001,Surrender,14-06-2024,1,8,947,445,67,36348,1,0
14575,37732,Surrender,12-08-2024,1,8,947,1419,66,36350,1,0
14576,2839,Surrender,09-12-2025,1,8,947,1273,66,36354,1,0
14577,28422,Surrender,26-02-2023,1,8,948,1352,67,36356,1,0
14578,16482,Surrender,15-05-2023,1,8,948,880,68,36357,1,0
14579,28285,Surrender,09-09-2023,1,8,948,494,69,36359,1,0
14580,12416,Arrest,30-11-2023,1,8,948,276,67,36360,1,0
14581,5947,Surrender,29-02-2024,1,8,948,1489,69,36361,1,0
14582,4584,Surrender,27-11-2024,1,8,948,1023,69,36364,1,0
14583,15879,Surrender,18-12-2024,1,8,948,131,69,36365,1,0
14584,32324,Surrender,10-01-2024,1,8,948,824,66,36376,1,0
14585,32324,Surrender,10-01-2024,1,8,948,171,66,36377,1,0
14586,7496,Surrender,03-04-2024,1,8,948,184,67,36378,1,0
14587,3912,Surrender,20-09-2024,1,8,948,643,68,36380,1,0
14588,22502,Surrender,21-02-2025,1,8,948,525,67,36382,1,0
14589,9173,Surrender,27-07-2025,1,8,948,110,69,36385,1,0
14590,9173,Surrender,25-08-2025,1,8,948,988,69,36386,1,0
14591,37172,Surrender,27-08-2025,1,8,948,867,66,36387,1,0
14592,37172,Arrest,07-09-2025,1,8,948,176,66,36388,1,0
14593,23387,Surrender,27-01-2023,1,8,948,935,69,36391,1,0
14594,5216,Arrest,13-03-2023,1,8,948,62,67,36393,1,0
14595,14184,Arrest,17-07-2023,1,8,948,1386,69,36395,1,0
14596,17767,Arrest,09-07-2025,1,8,948,98,67,36400,1,0
14597,17767,Surrender,01-07-2025,1,8,948,556,67,36401,1,0
14598,6445,Surrender,23-04-2023,1,8,948,498,69,36405,1,0
14599,28421,Arrest,30-06-2023,1,8,948,336,68,36407,1,0
14600,13924,Arrest,14-03-2024,1,8,948,1202,69,36408,1,0
14601,15719,Surrender,14-11-2023,1,8,949,598,67,36418,1,0
14602,3561,Surrender,02-09-2024,1,8,949,362,68,36420,1,0
14603,26912,Surrender,24-12-2024,1,8,949,565,69,36422,1,0
14604,26783,Surrender,08-05-2025,1,8,949,282,66,36424,1,0
14605,19543,Surrender,08-04-2023,1,8,949,478,69,36427,1,0
14606,19543,Arrest,09-04-2023,1,8,949,439,69,36428,1,0
14607,15898,Surrender,28-06-2023,1,8,949,1423,66,36429,1,0
14608,13380,Arrest,18-02-2024,1,8,949,1139,68,36430,1,0
14609,31507,Surrender,22-04-2024,1,8,949,1210,68,36432,1,0
14610,9890,Arrest,08-06-2024,1,8,949,281,66,36433,1,0
14611,37497,Arrest,04-11-2024,1,8,949,1097,69,36437,1,0
14612,21848,Arrest,13-02-2025,1,8,949,629,68,36438,1,0
14613,21848,Arrest,18-02-2025,1,8,949,970,68,36439,1,0
14614,6238,Surrender,04-07-2023,1,8,949,1485,66,36447,1,0
14615,17646,Arrest,21-05-2025,1,8,949,184,68,36452,1,0
14616,4431,Arrest,18-08-2023,1,8,949,222,67,36453,1,0
14617,28287,Surrender,18-01-2024,1,8,949,15,68,36454,1,0
14618,22334,Arrest,10-03-2024,1,8,949,368,66,36456,1,0
14619,3644,Arrest,11-04-2024,1,8,949,296,67,36457,1,0
14620,34102,Arrest,21-03-2025,1,8,949,1144,66,36459,1,0
14621,34102,Surrender,07-03-2025,1,8,949,478,66,36460,1,0
14622,28233,Arrest,25-05-2025,1,8,949,1408,66,36461,1,0
14623,38362,Arrest,02-12-2025,1,8,949,482,68,36465,1,0
14624,37548,Arrest,31-05-2023,1,8,950,1263,68,36470,1,0
14625,3789,Surrender,06-11-2023,1,8,950,1448,68,36472,1,0
14626,12787,Surrender,04-08-2025,1,8,950,454,67,36478,1,0
14627,15324,Surrender,13-08-2025,1,8,950,890,69,36479,1,0
14628,18893,Arrest,17-07-2023,1,8,950,193,69,36482,1,0
14629,18670,Arrest,06-08-2023,1,8,950,658,68,36484,1,0
14630,15188,Arrest,03-09-2023,1,8,950,1042,67,36486,1,0
14631,15188,Arrest,20-09-2023,1,8,950,1202,67,36487,1,0
14632,20414,Surrender,14-01-2024,1,8,950,906,68,36488,1,0
14633,15965,Arrest,07-11-2024,1,8,950,863,69,36492,1,0
14634,20736,Arrest,09-07-2025,1,8,950,522,69,36493,1,0
14635,39400,Surrender,07-09-2025,1,8,950,284,66,36497,1,0
14636,1419,Surrender,18-12-2025,1,8,950,1410,68,36498,1,0
14637,8021,Arrest,30-08-2023,1,8,950,155,68,36501,1,0
14638,8021,Arrest,03-09-2023,1,8,950,836,68,36502,1,0
14639,13768,Surrender,19-03-2024,1,8,950,1248,67,36504,1,0
14640,26334,Arrest,26-01-2025,1,8,950,80,69,36506,1,0
14641,26334,Arrest,28-01-2025,1,8,950,1126,69,36507,1,0
14642,23508,Arrest,07-03-2023,1,8,950,1452,68,36511,1,0
14643,36374,Surrender,06-10-2023,1,8,950,700,68,36512,1,0
14644,36374,Surrender,06-10-2023,1,8,950,101,68,36513,1,0
14645,29722,Arrest,23-01-2024,1,8,950,1023,68,36514,1,0
14646,22389,Arrest,29-02-2024,1,8,950,603,66,36517,1,0
14647,25968,Surrender,06-06-2024,1,8,950,1325,67,36519,1,0
14648,933,Arrest,14-04-2025,1,8,950,818,69,36522,1,0
14649,31896,Surrender,10-12-2023,1,8,951,45,66,36529,1,0
14650,18809,Surrender,14-01-2024,1,8,951,625,68,36531,1,0
14651,21319,Arrest,13-12-2024,1,8,951,507,69,36535,1,0
14652,36689,Arrest,24-08-2023,1,8,951,1370,69,36543,1,0
14653,13525,Arrest,21-11-2023,1,8,951,9,69,36544,1,0
14654,13525,Arrest,24-11-2023,1,8,951,98,69,36545,1,0
14655,24095,Arrest,30-07-2024,1,8,951,918,69,36550,1,0
14656,31197,Surrender,18-02-2025,1,8,951,470,66,36551,1,0
14657,39341,Arrest,06-05-2025,1,8,951,1397,66,36552,1,0
14658,39341,Arrest,28-04-2025,1,8,951,885,66,36553,1,0
14659,13808,Arrest,16-05-2025,1,8,951,278,66,36554,1,0
14660,30186,Arrest,15-10-2025,1,8,951,972,68,36556,1,0
14661,25276,Surrender,27-06-2024,1,8,951,1240,69,36562,1,0
14662,10259,Arrest,15-02-2025,1,8,951,1031,69,36564,1,0
14663,19461,Arrest,27-09-2025,1,8,951,1389,67,36569,1,0
14664,25828,Surrender,17-09-2023,1,8,951,941,69,36574,1,0
14665,25828,Arrest,11-10-2023,1,8,951,635,69,36575,1,0
14666,27777,Surrender,24-03-2025,1,8,951,1469,68,36582,1,0
14667,21068,Arrest,22-06-2025,1,8,951,1114,67,36584,1,0
14668,33807,Arrest,10-08-2025,1,8,951,434,66,36586,1,0
14669,6963,Surrender,25-04-2023,1,8,952,563,66,36588,1,0
14670,25933,Arrest,22-09-2025,1,8,952,1198,69,36591,1,0
14671,20893,Arrest,14-09-2023,1,8,952,867,67,36594,1,0
14672,21397,Arrest,16-05-2024,1,8,952,1187,69,36599,1,0
14673,33979,Surrender,28-11-2024,1,8,952,591,67,36601,1,0
14674,647,Arrest,27-06-2025,1,8,952,53,69,36603,1,0
14675,3787,Surrender,14-08-2025,1,8,952,993,67,36604,1,0
14676,29874,Arrest,22-01-2023,1,8,952,130,66,36607,1,0
14677,29874,Arrest,02-02-2023,1,8,952,147,66,36608,1,0
14678,3788,Arrest,05-05-2023,1,8,952,1172,67,36611,1,0
14679,26048,Arrest,19-06-2023,1,8,952,927,69,36614,1,0
14680,8586,Arrest,24-06-2023,1,8,952,892,67,36615,1,0
14681,2287,Surrender,30-10-2023,1,8,952,596,69,36616,1,0
14682,21483,Arrest,03-12-2024,1,8,952,663,68,36621,1,0
14683,21483,Arrest,01-12-2024,1,8,952,1221,68,36622,1,0
14684,23485,Arrest,15-05-2025,1,8,952,1413,68,36625,1,0
14685,17093,Surrender,14-11-2025,1,8,952,467,67,36628,1,0
14686,37631,Arrest,29-02-2024,1,8,952,614,67,36634,1,0
14687,32935,Surrender,22-06-2024,1,8,952,726,66,36636,1,0
14688,3350,Arrest,15-07-2025,1,8,952,380,66,36639,1,0
14689,1420,Surrender,03-01-2026,1,8,952,1306,67,36640,1,0
14690,30458,Arrest,19-01-2023,1,8,953,177,67,36642,1,0
14691,4442,Arrest,01-10-2024,1,8,953,857,67,36645,1,0
14692,6413,Surrender,10-11-2024,1,8,953,1122,67,36647,1,0
14693,14282,Surrender,20-02-2025,1,8,953,1016,66,36649,1,0
14694,10223,Surrender,09-06-2025,1,8,953,184,69,36653,1,0
14695,10223,Surrender,18-06-2025,1,8,953,840,69,36654,1,0
14696,2282,Arrest,29-11-2024,1,8,953,425,68,36656,1,0
14697,22101,Surrender,19-06-2023,1,8,953,1115,69,36658,1,0
14698,30620,Arrest,08-11-2023,1,8,953,178,67,36660,1,0
14699,24840,Arrest,04-05-2024,1,8,953,865,69,36663,1,0
14700,38578,Arrest,10-09-2025,1,8,953,609,68,36665,1,0
14701,2583,Arrest,12-03-2023,1,8,953,888,67,36670,1,0
14702,21444,Arrest,14-12-2023,1,8,953,326,69,36672,1,0
14703,25344,Surrender,18-07-2024,1,8,953,43,69,36675,1,0
14704,25344,Surrender,01-07-2024,1,8,953,306,69,36676,1,0
14705,8321,Arrest,29-06-2025,1,8,953,556,67,36683,1,0
14706,1882,Surrender,28-10-2025,1,8,953,481,69,36684,1,0
14707,9283,Arrest,16-12-2025,1,8,953,1276,68,36686,1,0
14708,33549,Arrest,29-07-2023,1,8,954,1294,69,36687,1,0
14709,28425,Surrender,12-08-2024,1,8,954,862,69,36690,1,0
14710,28425,Arrest,30-07-2024,1,8,954,1218,69,36691,1,0
14711,15153,Surrender,24-11-2024,1,8,954,833,66,36692,1,0
14712,37303,Surrender,08-12-2024,1,8,954,555,68,36693,1,0
14713,10795,Arrest,23-02-2025,1,8,954,547,68,36695,1,0
14714,32382,Arrest,20-02-2023,1,8,954,167,69,36698,1,0
14715,29945,Arrest,23-03-2023,1,8,954,1132,68,36699,1,0
14716,3145,Surrender,25-06-2023,1,8,954,107,67,36703,1,0
