CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
27172,IT_ACT,67,1,1
15090,BNS,303,1,1
15090,MV_ACT,185,1,1
8226,MV_ACT,185,1,1
8226,BNS,310,1,1
7085,IT_ACT,66D,1,1
7085,NDPS,21,1,1
6775,IT_ACT,67,1,1
27941,NDPS,22,1,1
27941,NDPS,22,1,1
35987,NDPS,21,1,1
35987,IT_ACT,67,1,1
18713,BNS,310,1,1
32472,MV_ACT,184,1,1
24591,MV_ACT,185,1,1
24591,MV_ACT,184,1,1
2937,MV_ACT,185,1,1
3132,BNS,303,1,1
3132,NDPS,22,1,1
2905,MV_ACT,185,1,1
2905,NDPS,22,1,1
5032,MV_ACT,184,1,1
7884,IT_ACT,66C,1,1
38277,BNS,109,1,1
38277,IT_ACT,66D,1,1
36328,MV_ACT,184,1,1
27054,MV_ACT,184,1,1
2848,IT_ACT,66D,1,1
22022,IT_ACT,67,1,1
22022,MV_ACT,185,1,1
36285,NDPS,22,1,1
16041,MV_ACT,185,1,1
19910,BNS,103,1,1
19910,BNS,310,1,1
32702,IT_ACT,67,1,1
32702,IT_ACT,66C,1,1
37120,BNS,109,1,1
9573,NDPS,21,1,1
9573,BNS,115,1,1
26057,MV_ACT,185,1,1
33634,BNS,310,1,1
18395,BNS,115,1,1
18395,NDPS,22,1,1
39186,NDPS,20,1,1
39186,BNS,109,1,1
32813,BNS,303,1,1
24247,IT_ACT,67,1,1
7698,NDPS,21,1,1
7698,NDPS,21,1,1
8827,BNS,109,1,1
27850,IT_ACT,66D,1,1
27850,MV_ACT,185,1,1
29020,MV_ACT,185,1,1
29020,BNS,303,1,1
14290,IT_ACT,66C,1,1
14290,BNS,115,1,1
9230,BNS,115,1,1
9230,BNS,109,1,1
23757,BNS,109,1,1
37193,BNS,103,1,1
37193,BNS,115,1,1
5520,IT_ACT,66C,1,1
23334,MV_ACT,184,1,1
768,IT_ACT,66D,1,1
21344,MV_ACT,184,1,1
11001,BNS,115,1,1
11001,MV_ACT,184,1,1
16173,IT_ACT,66D,1,1
16173,BNS,303,1,1
28598,IT_ACT,67,1,1
28598,NDPS,21,1,1
26466,IT_ACT,67,1,1
26466,IT_ACT,66C,1,1
29040,IT_ACT,66D,1,1
29040,MV_ACT,185,1,1
24112,NDPS,22,1,1
24112,IT_ACT,67,1,1
16961,MV_ACT,185,1,1
16961,IT_ACT,66C,1,1
28260,BNS,109,1,1
39078,BNS,103,1,1
1513,NDPS,21,1,1
5628,IT_ACT,66C,1,1
5628,MV_ACT,184,1,1
4804,BNS,115,1,1
4804,BNS,103,1,1
5178,MV_ACT,184,1,1
15587,IT_ACT,66D,1,1
15587,NDPS,21,1,1
24487,MV_ACT,185,1,1
30371,NDPS,20,1,1
29833,NDPS,22,1,1
18381,NDPS,21,1,1
2938,MV_ACT,184,1,1
2938,MV_ACT,185,1,1
14496,IT_ACT,66C,1,1
14496,NDPS,20,1,1
30675,IT_ACT,66C,1,1
7920,NDPS,20,1,1
28102,NDPS,21,1,1
12756,MV_ACT,184,1,1
24620,IT_ACT,67,1,1
18131,IT_ACT,66D,1,1
35787,MV_ACT,184,1,1
7650,BNS,115,1,1
7650,MV_ACT,185,1,1
5332,IT_ACT,66C,1,1
5332,BNS,115,1,1
24007,IT_ACT,67,1,1
7606,MV_ACT,184,1,1
7606,BNS,310,1,1
32084,NDPS,22,1,1
6143,BNS,303,1,1
6143,BNS,310,1,1
33165,BNS,115,1,1
6516,MV_ACT,185,1,1
6516,BNS,310,1,1
6382,IT_ACT,66C,1,1
6382,BNS,103,1,1
21103,IT_ACT,67,1,1
21103,NDPS,20,1,1
38367,MV_ACT,184,1,1
38367,IT_ACT,66D,1,1
15302,NDPS,21,1,1
13286,MV_ACT,185,1,1
37092,NDPS,20,1,1
12233,NDPS,21,1,1
12233,MV_ACT,185,1,1
6330,IT_ACT,66D,1,1
6330,NDPS,22,1,1
1437,BNS,109,1,1
1437,NDPS,21,1,1
10919,BNS,103,1,1
10919,MV_ACT,184,1,1
15550,BNS,303,1,1
17100,NDPS,21,1,1
17100,BNS,103,1,1
13502,NDPS,22,1,1
13502,BNS,103,1,1
24190,BNS,303,1,1
31756,IT_ACT,66C,1,1
31756,NDPS,22,1,1
10548,MV_ACT,184,1,1
10548,MV_ACT,184,1,1
18590,NDPS,21,1,1
12293,MV_ACT,184,1,1
12293,MV_ACT,184,1,1
34053,IT_ACT,66C,1,1
30379,MV_ACT,185,1,1
30379,BNS,109,1,1
23955,BNS,310,1,1
23955,NDPS,20,1,1
3125,IT_ACT,67,1,1
15208,NDPS,22,1,1
15208,MV_ACT,185,1,1
37757,BNS,303,1,1
37757,BNS,303,1,1
4293,BNS,115,1,1
16921,NDPS,21,1,1
20639,IT_ACT,66C,1,1
20639,IT_ACT,67,1,1
22603,NDPS,22,1,1
22603,MV_ACT,184,1,1
38926,MV_ACT,184,1,1
13163,NDPS,22,1,1
13163,IT_ACT,66D,1,1
33008,NDPS,20,1,1
22223,NDPS,21,1,1
22223,IT_ACT,67,1,1
17833,BNS,109,1,1
19306,IT_ACT,66C,1,1
19306,BNS,115,1,1
30605,BNS,310,1,1
30605,MV_ACT,185,1,1
29319,NDPS,20,1,1
2086,IT_ACT,66C,1,1
2086,NDPS,22,1,1
34946,NDPS,21,1,1
35233,MV_ACT,185,1,1
35233,BNS,103,1,1
34186,NDPS,20,1,1
8470,BNS,310,1,1
39191,MV_ACT,184,1,1
39191,BNS,103,1,1
24209,BNS,303,1,1
24209,BNS,109,1,1
29321,BNS,303,1,1
27605,MV_ACT,184,1,1
27605,NDPS,22,1,1
8460,IT_ACT,66C,1,1
8460,NDPS,22,1,1
27841,MV_ACT,184,1,1
9720,MV_ACT,184,1,1
19570,NDPS,21,1,1
19570,BNS,115,1,1
22306,IT_ACT,66C,1,1
4226,NDPS,21,1,1
28155,IT_ACT,66D,1,1
10027,BNS,310,1,1
10027,NDPS,21,1,1
5632,IT_ACT,67,1,1
34942,NDPS,22,1,1
21832,NDPS,22,1,1
21832,MV_ACT,184,1,1
25179,BNS,103,1,1
25179,MV_ACT,185,1,1
27429,NDPS,20,1,1
25347,BNS,303,1,1
32425,BNS,109,1,1
16438,IT_ACT,67,1,1
16438,BNS,303,1,1
24483,BNS,303,1,1
32866,MV_ACT,185,1,1
32866,IT_ACT,66D,1,1
12348,IT_ACT,66D,1,1
35889,NDPS,20,1,1
31724,IT_ACT,66C,1,1
20759,NDPS,20,1,1
20759,NDPS,21,1,1
18506,IT_ACT,66C,1,1
18506,NDPS,22,1,1
4868,NDPS,22,1,1
27752,MV_ACT,185,1,1
27752,IT_ACT,66C,1,1
10092,IT_ACT,66C,1,1
10092,NDPS,22,1,1
38412,NDPS,20,1,1
6266,NDPS,21,1,1
6266,IT_ACT,66C,1,1
1511,IT_ACT,67,1,1
1511,MV_ACT,185,1,1
32397,MV_ACT,184,1,1
32397,BNS,303,1,1
27467,IT_ACT,66D,1,1
27467,NDPS,22,1,1
39617,BNS,303,1,1
35798,BNS,103,1,1
23528,NDPS,22,1,1
1243,MV_ACT,185,1,1
1243,MV_ACT,184,1,1
22725,BNS,103,1,1
22725,BNS,310,1,1
22996,BNS,303,1,1
14888,IT_ACT,67,1,1
8393,BNS,103,1,1
7469,NDPS,21,1,1
38031,IT_ACT,66C,1,1
38427,BNS,115,1,1
38427,NDPS,22,1,1
121,BNS,109,1,1
121,MV_ACT,184,1,1
14438,IT_ACT,67,1,1
14438,BNS,303,1,1
8519,BNS,310,1,1
11088,IT_ACT,67,1,1
2906,MV_ACT,185,1,1
17886,MV_ACT,185,1,1
10096,MV_ACT,184,1,1
10096,NDPS,20,1,1
7405,BNS,109,1,1
7405,MV_ACT,185,1,1
15197,MV_ACT,184,1,1
15197,BNS,310,1,1
5657,BNS,115,1,1
13309,IT_ACT,67,1,1
13309,MV_ACT,185,1,1
12595,IT_ACT,66C,1,1
12595,NDPS,22,1,1
29928,MV_ACT,185,1,1
19149,BNS,109,1,1
19149,BNS,115,1,1
7134,BNS,115,1,1
7134,BNS,103,1,1
13088,NDPS,20,1,1
31098,BNS,310,1,1
31098,NDPS,20,1,1
39707,NDPS,21,1,1
39707,MV_ACT,184,1,1
4895,MV_ACT,185,1,1
37806,BNS,109,1,1
18224,IT_ACT,66C,1,1
2648,IT_ACT,66C,1,1
2648,IT_ACT,66D,1,1
20620,BNS,303,1,1
35402,MV_ACT,184,1,1
27732,IT_ACT,66D,1,1
33521,BNS,109,1,1
31894,IT_ACT,66D,1,1
31894,MV_ACT,184,1,1
2935,BNS,115,1,1
2935,BNS,109,1,1
23345,BNS,103,1,1
23345,NDPS,22,1,1
20773,MV_ACT,185,1,1
8380,IT_ACT,66D,1,1
8380,MV_ACT,184,1,1
20817,MV_ACT,185,1,1
33710,IT_ACT,66D,1,1
33710,NDPS,20,1,1
38850,BNS,303,1,1
10119,MV_ACT,185,1,1
10119,IT_ACT,67,1,1
31313,BNS,310,1,1
31313,BNS,103,1,1
37853,NDPS,20,1,1
37853,BNS,115,1,1
3110,MV_ACT,185,1,1
3110,MV_ACT,185,1,1
96,MV_ACT,185,1,1
8548,BNS,109,1,1
33263,NDPS,22,1,1
21037,IT_ACT,66C,1,1
21037,BNS,115,1,1
2903,MV_ACT,185,1,1
2903,BNS,103,1,1
17077,MV_ACT,184,1,1
17077,MV_ACT,185,1,1
6447,MV_ACT,185,1,1
7759,BNS,103,1,1
7759,BNS,115,1,1
12195,IT_ACT,67,1,1
23503,BNS,103,1,1
28249,IT_ACT,66C,1,1
28249,BNS,115,1,1
18340,IT_ACT,67,1,1
18340,MV_ACT,185,1,1
13299,NDPS,20,1,1
13299,NDPS,22,1,1
39337,NDPS,20,1,1
39337,IT_ACT,66C,1,1
15585,NDPS,20,1,1
15585,IT_ACT,66C,1,1
25266,IT_ACT,66C,1,1
25266,NDPS,22,1,1
30586,BNS,303,1,1
21337,MV_ACT,185,1,1
21337,NDPS,21,1,1
38826,BNS,310,1,1
8848,MV_ACT,184,1,1
8848,NDPS,20,1,1
20004,NDPS,21,1,1
35816,MV_ACT,185,1,1
35816,BNS,115,1,1
5583,NDPS,21,1,1
17974,NDPS,21,1,1
21179,BNS,310,1,1
20857,MV_ACT,185,1,1
20857,MV_ACT,185,1,1
26712,BNS,103,1,1
26712,IT_ACT,66C,1,1
30503,IT_ACT,66D,1,1
13151,IT_ACT,67,1,1
13151,NDPS,20,1,1
39808,IT_ACT,67,1,1
39808,BNS,109,1,1
22202,IT_ACT,67,1,1
22202,IT_ACT,66D,1,1
8281,NDPS,20,1,1
23483,NDPS,20,1,1
23483,MV_ACT,185,1,1
33877,MV_ACT,185,1,1
17479,BNS,115,1,1
25753,NDPS,22,1,1
25753,NDPS,22,1,1
13417,MV_ACT,184,1,1
13417,BNS,303,1,1
14133,BNS,109,1,1
14133,MV_ACT,185,1,1
30833,IT_ACT,67,1,1
30833,BNS,303,1,1
33221,IT_ACT,66C,1,1
33221,MV_ACT,184,1,1
24456,NDPS,20,1,1
18994,IT_ACT,66D,1,1
18994,BNS,109,1,1
35489,MV_ACT,184,1,1
35489,NDPS,21,1,1
39588,IT_ACT,66C,1,1
39588,BNS,103,1,1
14995,IT_ACT,66C,1,1
14995,NDPS,20,1,1
34353,BNS,109,1,1
10316,NDPS,21,1,1
10316,MV_ACT,185,1,1
29657,IT_ACT,67,1,1
29657,MV_ACT,184,1,1
15622,BNS,103,1,1
29767,MV_ACT,185,1,1
28850,MV_ACT,185,1,1
28850,MV_ACT,185,1,1
1118,NDPS,21,1,1
1118,NDPS,20,1,1
32401,IT_ACT,66C,1,1
32401,MV_ACT,184,1,1
33874,BNS,103,1,1
33874,NDPS,21,1,1
13477,BNS,303,1,1
5582,NDPS,20,1,1
5582,BNS,115,1,1
20274,IT_ACT,66C,1,1
31524,BNS,115,1,1
31524,IT_ACT,66D,1,1
27674,MV_ACT,184,1,1
27674,IT_ACT,66C,1,1
8669,MV_ACT,184,1,1
27268,NDPS,21,1,1
5578,NDPS,22,1,1
38909,MV_ACT,184,1,1
21935,BNS,115,1,1
21935,NDPS,20,1,1
28106,BNS,103,1,1
28106,MV_ACT,185,1,1
26303,NDPS,21,1,1
32371,IT_ACT,67,1,1
18237,IT_ACT,66C,1,1
17384,BNS,103,1,1
17384,IT_ACT,66C,1,1
27270,NDPS,21,1,1
27270,NDPS,20,1,1
30695,IT_ACT,66D,1,1
18365,MV_ACT,185,1,1
18365,BNS,115,1,1
22192,IT_ACT,66D,1,1
30722,IT_ACT,67,1,1
11468,MV_ACT,184,1,1
11468,IT_ACT,66D,1,1
32745,BNS,103,1,1
32745,BNS,115,1,1
4635,IT_ACT,67,1,1
4635,IT_ACT,66D,1,1
25984,IT_ACT,66C,1,1
25984,IT_ACT,67,1,1
36421,BNS,310,1,1
36421,NDPS,22,1,1
20253,IT_ACT,66D,1,1
20253,MV_ACT,184,1,1
17539,IT_ACT,66D,1,1
17539,NDPS,22,1,1
7049,NDPS,21,1,1
7049,IT_ACT,66D,1,1
23256,IT_ACT,66D,1,1
2847,NDPS,22,1,1
35403,MV_ACT,184,1,1
35403,MV_ACT,184,1,1
36079,IT_ACT,67,1,1
36079,NDPS,20,1,1
33900,MV_ACT,185,1,1
37829,NDPS,21,1,1
19491,NDPS,20,1,1
29736,NDPS,21,1,1
29736,MV_ACT,184,1,1
8621,IT_ACT,66D,1,1
8621,MV_ACT,185,1,1
34365,IT_ACT,66C,1,1
34365,MV_ACT,185,1,1
3116,MV_ACT,184,1,1
3116,IT_ACT,67,1,1
11687,BNS,303,1,1
14563,MV_ACT,185,1,1
24989,IT_ACT,66C,1,1
17903,IT_ACT,67,1,1
5182,NDPS,22,1,1
5182,IT_ACT,67,1,1
18505,NDPS,21,1,1
18505,NDPS,20,1,1
37759,NDPS,20,1,1
37759,BNS,115,1,1
4993,NDPS,20,1,1
4993,IT_ACT,66D,1,1
3107,NDPS,20,1,1
3107,MV_ACT,185,1,1
2939,BNS,310,1,1
5522,IT_ACT,66C,1,1
2934,MV_ACT,185,1,1
2934,MV_ACT,185,1,1
26719,IT_ACT,67,1,1
22178,NDPS,22,1,1
22178,MV_ACT,185,1,1
6145,BNS,115,1,1
6145,IT_ACT,66D,1,1
20717,NDPS,21,1,1
20717,MV_ACT,185,1,1
12442,NDPS,22,1,1
5331,BNS,303,1,1
5331,IT_ACT,66C,1,1
3119,IT_ACT,66C,1,1
37460,NDPS,20,1,1
24588,BNS,310,1,1
28429,MV_ACT,185,1,1
25451,NDPS,21,1,1
25451,NDPS,20,1,1
14761,MV_ACT,184,1,1
20427,NDPS,20,1,1
20427,BNS,310,1,1
12940,BNS,310,1,1
33229,NDPS,20,1,1
37484,MV_ACT,184,1,1
4897,MV_ACT,184,1,1
4897,BNS,115,1,1
3113,MV_ACT,185,1,1
3113,BNS,109,1,1
39950,IT_ACT,67,1,1
39950,IT_ACT,66D,1,1
9624,BNS,303,1,1
7257,MV_ACT,184,1,1
12059,BNS,109,1,1
28543,IT_ACT,66C,1,1
37334,NDPS,20,1,1
37334,IT_ACT,66C,1,1
1560,IT_ACT,67,1,1
10394,MV_ACT,184,1,1
10394,IT_ACT,66C,1,1
33170,MV_ACT,184,1,1
30489,MV_ACT,184,1,1
11352,BNS,303,1,1
32904,MV_ACT,184,1,1
17461,IT_ACT,67,1,1
17461,IT_ACT,67,1,1
3129,MV_ACT,184,1,1
3129,MV_ACT,185,1,1
5333,IT_ACT,66C,1,1
25342,BNS,103,1,1
25342,MV_ACT,185,1,1
20709,NDPS,22,1,1
5030,IT_ACT,67,1,1
5030,BNS,109,1,1
3114,NDPS,22,1,1
5630,BNS,109,1,1
11939,NDPS,22,1,1
11939,MV_ACT,184,1,1
36424,NDPS,21,1,1
9458,BNS,103,1,1
9458,IT_ACT,67,1,1
5629,NDPS,20,1,1
28223,BNS,303,1,1
28223,BNS,310,1,1
8267,IT_ACT,66C,1,1
23648,IT_ACT,66D,1,1
5600,IT_ACT,67,1,1
35982,NDPS,20,1,1
8252,NDPS,20,1,1
9247,NDPS,22,1,1
9247,BNS,303,1,1
37250,IT_ACT,66D,1,1
37250,BNS,109,1,1
28401,BNS,310,1,1
20716,BNS,303,1,1
38947,NDPS,21,1,1
38947,MV_ACT,185,1,1
20973,NDPS,21,1,1
20973,MV_ACT,184,1,1
22503,MV_ACT,184,1,1
22503,IT_ACT,67,1,1
2669,BNS,103,1,1
2669,IT_ACT,66D,1,1
16263,NDPS,22,1,1
32907,BNS,109,1,1
17191,IT_ACT,67,1,1
17191,BNS,303,1,1
15762,IT_ACT,66C,1,1
38169,MV_ACT,185,1,1
12944,MV_ACT,184,1,1
38951,MV_ACT,184,1,1
18011,MV_ACT,184,1,1
18011,BNS,115,1,1
19923,BNS,310,1,1
12284,NDPS,22,1,1
12284,MV_ACT,185,1,1
15962,NDPS,21,1,1
10575,NDPS,20,1,1
10575,BNS,103,1,1
24603,NDPS,21,1,1
24603,BNS,310,1,1
25056,IT_ACT,66C,1,1
25056,NDPS,21,1,1
37673,MV_ACT,185,1,1
37673,MV_ACT,184,1,1
24647,BNS,103,1,1
24647,BNS,303,1,1
19806,MV_ACT,184,1,1
25814,NDPS,22,1,1
25814,IT_ACT,66C,1,1
1380,MV_ACT,185,1,1
1380,MV_ACT,185,1,1
27694,IT_ACT,66C,1,1
27694,IT_ACT,66C,1,1
15303,MV_ACT,185,1,1
15303,BNS,303,1,1
35373,BNS,109,1,1
32330,MV_ACT,184,1,1
3112,NDPS,22,1,1
5631,MV_ACT,184,1,1
10462,BNS,115,1,1
10462,MV_ACT,184,1,1
11108,BNS,115,1,1
39788,BNS,103,1,1
39788,IT_ACT,66D,1,1
17882,BNS,303,1,1
10540,BNS,115,1,1
31948,MV_ACT,185,1,1
31948,IT_ACT,66C,1,1
24709,IT_ACT,66C,1,1
767,BNS,310,1,1
767,BNS,103,1,1
37210,IT_ACT,66C,1,1
5519,MV_ACT,184,1,1
9747,MV_ACT,184,1,1
1246,BNS,109,1,1
17213,MV_ACT,185,1,1
17213,IT_ACT,67,1,1
17616,IT_ACT,66C,1,1
17616,NDPS,20,1,1
30090,NDPS,21,1,1
9548,BNS,303,1,1
4518,BNS,303,1,1
2849,NDPS,21,1,1
1961,NDPS,21,1,1
28609,NDPS,21,1,1
21458,IT_ACT,67,1,1
13038,BNS,303,1,1
31032,BNS,115,1,1
4700,IT_ACT,66D,1,1
33688,NDPS,20,1,1
33688,BNS,103,1,1
769,MV_ACT,184,1,1
769,BNS,103,1,1
26623,MV_ACT,184,1,1
6701,IT_ACT,66D,1,1
6701,NDPS,20,1,1
8369,NDPS,20,1,1
8369,NDPS,22,1,1
12193,BNS,115,1,1
2843,BNS,310,1,1
1547,NDPS,20,1,1
16608,MV_ACT,185,1,1
12139,NDPS,21,1,1
12139,NDPS,20,1,1
35711,MV_ACT,184,1,1
12713,NDPS,21,1,1
8385,MV_ACT,185,1,1
18697,NDPS,21,1,1
18697,NDPS,20,1,1
10197,NDPS,22,1,1
10197,MV_ACT,185,1,1
15861,MV_ACT,184,1,1
15861,IT_ACT,67,1,1
36371,IT_ACT,66C,1,1
8889,BNS,303,1,1
5518,MV_ACT,184,1,1
21102,MV_ACT,184,1,1
30152,IT_ACT,66D,1,1
16780,BNS,303,1,1
16780,BNS,103,1,1
20044,IT_ACT,67,1,1
20044,MV_ACT,185,1,1
14355,BNS,310,1,1
14355,IT_ACT,67,1,1
28833,NDPS,21,1,1
28833,BNS,109,1,1
6876,BNS,310,1,1
6876,MV_ACT,184,1,1
31129,IT_ACT,66C,1,1
31129,BNS,115,1,1
20517,BNS,115,1,1
7678,NDPS,20,1,1
7678,NDPS,21,1,1
37466,IT_ACT,66D,1,1
2125,NDPS,20,1,1
2125,NDPS,21,1,1
11883,MV_ACT,184,1,1
19265,BNS,109,1,1
38514,NDPS,21,1,1
38514,MV_ACT,184,1,1
33063,MV_ACT,185,1,1
33063,BNS,310,1,1
31557,MV_ACT,184,1,1
31557,IT_ACT,66C,1,1
36784,NDPS,20,1,1
36784,BNS,310,1,1
8378,BNS,109,1,1
8378,IT_ACT,66C,1,1
2326,NDPS,21,1,1
18977,IT_ACT,66C,1,1
453,IT_ACT,66D,1,1
27064,IT_ACT,67,1,1
27064,MV_ACT,185,1,1
29129,IT_ACT,67,1,1
29129,BNS,109,1,1
13940,MV_ACT,185,1,1
13940,MV_ACT,185,1,1
29105,IT_ACT,67,1,1
29105,NDPS,22,1,1
21673,NDPS,20,1,1
21673,MV_ACT,184,1,1
26424,NDPS,21,1,1
26424,NDPS,22,1,1
16193,MV_ACT,185,1,1
22445,MV_ACT,184,1,1
29619,NDPS,22,1,1
29619,MV_ACT,184,1,1
12267,IT_ACT,67,1,1
20118,MV_ACT,184,1,1
20118,BNS,103,1,1
8593,MV_ACT,184,1,1
8593,IT_ACT,66D,1,1
28515,MV_ACT,185,1,1
28515,NDPS,20,1,1
36038,BNS,109,1,1
36038,BNS,303,1,1
8289,BNS,109,1,1
31011,BNS,115,1,1
31011,IT_ACT,67,1,1
5187,NDPS,22,1,1
2941,MV_ACT,185,1,1
35846,MV_ACT,184,1,1
35846,BNS,103,1,1
32733,BNS,310,1,1
37351,IT_ACT,66D,1,1
24160,NDPS,21,1,1
24160,BNS,303,1,1
37271,MV_ACT,185,1,1
37271,NDPS,21,1,1
3105,BNS,109,1,1
31151,MV_ACT,184,1,1
31151,BNS,303,1,1
30494,BNS,103,1,1
22768,IT_ACT,67,1,1
22768,IT_ACT,66D,1,1
11965,IT_ACT,67,1,1
1244,IT_ACT,66D,1,1
1244,NDPS,20,1,1
13086,MV_ACT,184,1,1
13086,MV_ACT,184,1,1
9453,MV_ACT,184,1,1
8410,NDPS,20,1,1
8410,MV_ACT,185,1,1
17920,NDPS,20,1,1
21232,IT_ACT,66C,1,1
1382,IT_ACT,66C,1,1
5031,NDPS,20,1,1
5031,MV_ACT,184,1,1
21725,MV_ACT,185,1,1
8284,MV_ACT,185,1,1
11940,NDPS,22,1,1
11940,MV_ACT,185,1,1
23937,MV_ACT,185,1,1
23937,MV_ACT,184,1,1
22128,BNS,310,1,1
24897,IT_ACT,66D,1,1
24897,MV_ACT,184,1,1
39081,NDPS,22,1,1
39081,BNS,115,1,1
33182,NDPS,22,1,1
33182,NDPS,22,1,1
17112,BNS,115,1,1
17112,NDPS,20,1,1
32410,NDPS,21,1,1
32410,MV_ACT,185,1,1
12646,MV_ACT,184,1,1
5186,NDPS,22,1,1
10740,IT_ACT,66D,1,1
9554,NDPS,22,1,1
9554,IT_ACT,66C,1,1
95,NDPS,21,1,1
95,NDPS,21,1,1
28720,BNS,310,1,1
28720,MV_ACT,184,1,1
39639,MV_ACT,185,1,1
39639,BNS,310,1,1
37244,NDPS,21,1,1
34598,BNS,303,1,1
34598,BNS,303,1,1
37270,MV_ACT,184,1,1
37270,IT_ACT,66C,1,1
38288,BNS,109,1,1
38288,MV_ACT,185,1,1
14131,IT_ACT,66C,1,1
20823,NDPS,20,1,1
20823,BNS,103,1,1
3128,MV_ACT,184,1,1
18232,MV_ACT,184,1,1
18232,MV_ACT,184,1,1
33779,MV_ACT,184,1,1
29454,NDPS,22,1,1
29454,NDPS,20,1,1
21400,IT_ACT,66D,1,1
34915,IT_ACT,66D,1,1
34915,MV_ACT,184,1,1
5181,NDPS,20,1,1
9150,IT_ACT,66C,1,1
9150,BNS,115,1,1
5599,NDPS,21,1,1
13983,MV_ACT,184,1,1
13983,IT_ACT,66D,1,1
39576,MV_ACT,185,1,1
39576,NDPS,21,1,1
27657,MV_ACT,185,1,1
30754,BNS,115,1,1
18667,IT_ACT,66C,1,1
12133,IT_ACT,66D,1,1
12133,NDPS,22,1,1
38227,IT_ACT,66C,1,1
38227,IT_ACT,66D,1,1
26483,BNS,109,1,1
15136,IT_ACT,66C,1,1
14898,BNS,115,1,1
37542,NDPS,21,1,1
11410,NDPS,22,1,1
11410,NDPS,20,1,1
38631,MV_ACT,184,1,1
20030,BNS,109,1,1
20030,IT_ACT,66C,1,1
33511,IT_ACT,66D,1,1
33511,NDPS,22,1,1
2437,NDPS,21,1,1
2437,NDPS,22,1,1
13083,NDPS,21,1,1
10342,BNS,303,1,1
10342,IT_ACT,66C,1,1
36651,BNS,109,1,1
36651,IT_ACT,66C,1,1
26737,IT_ACT,66D,1,1
26737,BNS,303,1,1
8533,BNS,303,1,1
8533,MV_ACT,185,1,1
1962,NDPS,22,1,1
31874,MV_ACT,184,1,1
31874,BNS,103,1,1
29511,BNS,303,1,1
29511,BNS,115,1,1
7918,MV_ACT,185,1,1
39363,IT_ACT,66D,1,1
36928,BNS,115,1,1
36928,MV_ACT,185,1,1
31552,IT_ACT,67,1,1
31552,NDPS,22,1,1
31867,MV_ACT,184,1,1
31867,NDPS,20,1,1
17831,BNS,303,1,1
17831,IT_ACT,66D,1,1
22889,NDPS,21,1,1
22889,BNS,115,1,1
6374,IT_ACT,67,1,1
37268,IT_ACT,66D,1,1
12969,MV_ACT,185,1,1
5598,IT_ACT,66C,1,1
27955,NDPS,21,1,1
21439,NDPS,21,1,1
8646,BNS,303,1,1
8646,BNS,310,1,1
3130,NDPS,20,1,1
3130,IT_ACT,66D,1,1
8761,NDPS,22,1,1
8761,MV_ACT,185,1,1
14240,IT_ACT,66D,1,1
14240,MV_ACT,184,1,1
35142,BNS,109,1,1
35142,MV_ACT,185,1,1
17152,NDPS,20,1,1
17152,BNS,109,1,1
13822,BNS,303,1,1
13822,MV_ACT,185,1,1
97,BNS,103,1,1
97,MV_ACT,184,1,1
8355,IT_ACT,67,1,1
18604,BNS,103,1,1
239,BNS,115,1,1
9291,NDPS,22,1,1
38158,MV_ACT,184,1,1
17683,MV_ACT,185,1,1
33656,BNS,310,1,1
33656,NDPS,21,1,1
26859,BNS,103,1,1
1515,BNS,303,1,1
10546,NDPS,21,1,1
2933,NDPS,21,1,1
2933,MV_ACT,184,1,1
28847,NDPS,22,1,1
35859,BNS,109,1,1
16527,BNS,109,1,1
16527,NDPS,22,1,1
10478,IT_ACT,67,1,1
10478,BNS,303,1,1
12644,NDPS,21,1,1
12644,NDPS,20,1,1
22673,IT_ACT,67,1,1
22673,NDPS,20,1,1
29570,MV_ACT,184,1,1
3974,MV_ACT,184,1,1
3974,NDPS,21,1,1
31499,NDPS,20,1,1
5231,MV_ACT,185,1,1
17567,MV_ACT,185,1,1
17567,NDPS,20,1,1
31382,MV_ACT,184,1,1
31382,BNS,103,1,1
3806,NDPS,20,1,1
3806,MV_ACT,185,1,1
8803,NDPS,22,1,1
24717,NDPS,20,1,1
11072,NDPS,22,1,1
39212,NDPS,20,1,1
18458,BNS,303,1,1
18458,NDPS,22,1,1
28630,BNS,303,1,1
15576,IT_ACT,66D,1,1
37496,NDPS,21,1,1
37496,NDPS,20,1,1
36248,MV_ACT,185,1,1
19811,IT_ACT,66D,1,1
19811,IT_ACT,66C,1,1
1847,BNS,103,1,1
33915,NDPS,21,1,1
24855,BNS,310,1,1
24855,MV_ACT,184,1,1
34645,BNS,303,1,1
2303,BNS,310,1,1
23457,IT_ACT,66C,1,1
23457,MV_ACT,185,1,1
969,BNS,310,1,1
12415,IT_ACT,67,1,1
12415,IT_ACT,66C,1,1
11286,BNS,303,1,1
11286,NDPS,21,1,1
37955,MV_ACT,185,1,1
37955,NDPS,22,1,1
25895,MV_ACT,184,1,1
15180,NDPS,21,1,1
15180,NDPS,21,1,1
1904,MV_ACT,185,1,1
11071,IT_ACT,66C,1,1
11071,BNS,109,1,1
15625,BNS,303,1,1
15625,BNS,115,1,1
25592,IT_ACT,66D,1,1
2459,NDPS,21,1,1
2459,NDPS,22,1,1
17333,IT_ACT,67,1,1
37407,NDPS,21,1,1
37407,IT_ACT,67,1,1
19784,NDPS,20,1,1
