UnitID,UnitName,TypeID,ParentUnit,NationalityID,StateID,DistrictID,Active
1079,K.R. Puram PS,1,33.0,1,1,5,1
1080,Kadugodi PS,1,33.0,1,1,5,1
1081,Kadugondanahalli PS,1,33.0,1,1,5,1
1082,Kalasipalya PS,1,33.0,1,1,5,1
1083,Kamakshipalya PS,1,33.0,1,1,5,1
1084,Kempapura Agrahara PS,1,33.0,1,1,5,1
1085,Kempegowda Nagar PS,1,33.0,1,1,5,1
1086,Kengeri PS,1,33.0,1,1,5,1
1087,Kodigehalli PS,1,33.0,1,1,5,1
1088,Konanakunte PS,1,33.0,1,1,5,1
1089,Koramangala PS,1,33.0,1,1,5,1
1090,Kothanur PS,1,33.0,1,1,5,1
1091,Kumaraswamy Layout PS,1,33.0,1,1,5,1
1092,Kumbalagudu PS,1,33.0,1,1,5,1
1093,Madanayakanahalli PS,1,33.0,1,1,5,1
1094,Madivala PS,1,33.0,1,1,5,1
1095,Magadi Road PS,1,33.0,1,1,5,1
1096,Mahadevapura PS,1,33.0,1,1,5,1
1097,Mahalakshmipuram PS,1,33.0,1,1,5,1
1098,Malleshwaram PS,1,33.0,1,1,5,1
1099,Marathahalli PS,1,33.0,1,1,5,1
1100,Mico Layout PS,1,33.0,1,1,5,1
1101,Nandini Layout PS,1,33.0,1,1,5,1
1102,Parappana Agrahara PS,1,33.0,1,1,5,1
1103,Peenya PS,1,33.0,1,1,5,1
1104,Pulakeshinagar PS,1,33.0,1,1,5,1
1105,Puttenahalli PS,1,33.0,1,1,5,1
1106,R.M.C. Yard PS,1,33.0,1,1,5,1
1107,R.T. Nagar PS,1,33.0,1,1,5,1
1108,Rajagopal Nagar PS,1,33.0,1,1,5,1
1109,Rajajinagar PS,1,33.0,1,1,5,1
1110,Rajanakunte PS,1,33.0,1,1,5,1
1111,Rajarajeshwari Nagar PS,1,33.0,1,1,5,1
1112,Ramamurthy Nagar PS,1,33.0,1,1,5,1
1113,S.J. Park PS,1,33.0,1,1,5,1
1114,Sadashivanagar PS,1,33.0,1,1,5,1
1115,Sampangiramanagar PS,1,33.0,1,1,5,1
1116,Sampigehalli PS,1,33.0,1,1,5,1
1117,Sanjay Nagar PS,1,33.0,1,1,5,1
1118,Seshadripuram PS,1,33.0,1,1,5,1
1119,Shankarpura PS,1,33.0,1,1,5,1
1120,Shivajinagar PS,1,33.0,1,1,5,1
1121,Siddapura PS,1,33.0,1,1,5,1
1122,Soladevanahalli PS,1,33.0,1,1,5,1
1123,Srirampura PS,1,33.0,1,1,5,1
1124,Subramanyanagar PS,1,33.0,1,1,5,1
1125,Subramanyapura PS,1,33.0,1,1,5,1
1126,Suddaguntepalya PS,1,33.0,1,1,5,1
1127,Thalaghattapura PS,1,33.0,1,1,5,1
1128,Tilaknagar PS,1,33.0,1,1,5,1
1129,Upparpet PS,1,33.0,1,1,5,1
1130,Varthur PS,1,33.0,1,1,5,1
1131,Vidhana Soudha PS,1,33.0,1,1,5,1
1132,Vidyaranyapura PS,1,33.0,1,1,5,1
1133,Vijayanagar PS,1,33.0,1,1,5,1
1134,Vishweshwarapuram PS,1,33.0,1,1,5,1
1135,Viveknagar PS,1,33.0,1,1,5,1
1136,Vyalikaval PS,1,33.0,1,1,5,1
1137,Whitefield PS,1,33.0,1,1,5,1
1138,Wilson Garden PS,1,33.0,1,1,5,1
1139,Yelahanka PS,1,33.0,1,1,5,1
1140,Yelahanka New Town PS,1,33.0,1,1,5,1
1141,Yeshwanthapura PS,1,33.0,1,1,5,1
1142,Adugodi Traffic PS,1,33.0,1,1,5,1
1143,Airport Traffic PS,1,33.0,1,1,5,1
1144,Ashoknagar Traffic PS,1,33.0,1,1,5,1
1145,Banaswadi Traffic PS,1,33.0,1,1,5,1
1146,Banashankari Traffic PS,1,33.0,1,1,5,1
1147,Basavanagudi Traffic PS,1,33.0,1,1,5,1
1148,BIAL Traffic PS,1,33.0,1,1,5,1
1149,Byatarayanapura Traffic PS,1,33.0,1,1,5,1
1150,Chamarajpet Traffic PS,1,33.0,1,1,5,1
1151,Chikkabanavara Traffic PS,1,33.0,1,1,5,1
1152,Chikkajala Traffic PS,1,33.0,1,1,5,1
1153,City Market Traffic PS,1,33.0,1,1,5,1
1154,Cubbon Park Traffic PS,1,33.0,1,1,5,1
1155,Electronic City Traffic PS,1,33.0,1,1,5,1
1156,Halasur Gate Traffic PS,1,33.0,1,1,5,1
1157,Halasur Traffic PS,1,33.0,1,1,5,1
1158,Hebbal Traffic PS,1,33.0,1,1,5,1
1159,Hennur Traffic PS,1,33.0,1,1,5,1
1160,High Grounds Traffic PS,1,33.0,1,1,5,1
1161,HSR Layout Traffic PS,1,33.0,1,1,5,1
1162,Hulimavu Traffic PS,1,33.0,1,1,5,1
1163,Jalahalli Traffic PS,1,33.0,1,1,5,1
1164,Jayanagar Traffic PS,1,33.0,1,1,5,1
1165,Jeevan Bhima Nagar (Indiranagar) Traffic PS,1,33.0,1,1,5,1
1166,Jnanabharathi Traffic PS,1,33.0,1,1,5,1
1167,K.G. Halli Traffic PS,1,33.0,1,1,5,1
1168,K.R. Puram Traffic PS,1,33.0,1,1,5,1
1169,Kamakshipalya Traffic PS,1,33.0,1,1,5,1
1170,Kengeri Traffic PS,1,33.0,1,1,5,1
1171,Kumaraswamy Layout Traffic PS,1,33.0,1,1,5,1
1172,Madivala Traffic PS,1,33.0,1,1,5,1
1173,Magadi Road Traffic PS,1,33.0,1,1,5,1
1174,Malleshwaram Traffic PS,1,33.0,1,1,5,1
1175,Mico Layout Traffic PS,1,33.0,1,1,5,1
1176,Peenya Traffic PS,1,33.0,1,1,5,1
1177,Pulakeshinagar Traffic PS,1,33.0,1,1,5,1
1178,R.T. Nagar Traffic PS,1,33.0,1,1,5,1
1179,Rajajinagar Traffic PS,1,33.0,1,1,5,1
1180,Sadashivanagar Traffic PS,1,33.0,1,1,5,1
1181,Shivajinagar Traffic PS,1,33.0,1,1,5,1
1182,Upparpet Traffic PS,1,33.0,1,1,5,1
1183,V.V. Puram Traffic PS,1,33.0,1,1,5,1
1184,Vijayanagar Traffic PS,1,33.0,1,1,5,1
1185,Whitefield Traffic PS,1,33.0,1,1,5,1
1186,Wilson Garden Traffic PS,1,33.0,1,1,5,1
1187,Yelahanka Traffic PS,1,33.0,1,1,5,1
1188,Yeshwanthapura Traffic PS,1,33.0,1,1,5,1
1189,Yadrami Police Station,1,182.0,1,1,17,1
1190,Kamalapur Police Station,1,182.0,1,1,17,1
1191,Mahagaon Police Station,1,182.0,1,1,17,1
1192,Modabool Police Station,1,182.0,1,1,17,1
1193,Kalagi Police Station,1,181.0,1,1,17,1
1194,Shahabad Town Police Station,1,83.0,1,1,17,1
1195,Revoor Police Station,1,83.0,1,1,17,1
1196,Wadi Police Station,1,83.0,1,1,17,1
1197,Afzalpur Police Station,1,183.0,1,1,17,1
1198,Deval Ghanagapur Police Station,1,183.0,1,1,17,1
1199,Aland Police Station,1,184.0,1,1,17,1
1200,Madan Hipparga Police Station,1,184.0,1,1,17,1
1201,Nimbarga Police Station,1,184.0,1,1,17,1
1202,Narona Police Station,1,184.0,1,1,17,1
1203,Jewargi Police Station,1,187.0,1,1,17,1
1204,Nelogi Police Station,1,187.0,1,1,17,1
1205,Chittapur Police Station,1,186.0,1,1,17,1
1206,Chincholi Police Station,1,185.0,1,1,17,1
1207,Women Police Station,1,185.0,1,1,17,1
1208,Station Bazar Police Station,1,79.0,1,1,17,1
1209,Ashok Nagar Police Station,1,79.0,1,1,17,1
1210,Brahmpur Police Station,1,79.0,1,1,17,1
1211,R.G. Nagar Police Station,1,79.0,1,1,17,1
1212,Chowk Police Station,1,78.0,1,1,17,1
1213,Roza Police Station,1,78.0,1,1,17,1
1214,M.B. Nagar Police Station,1,78.0,1,1,17,1
1215,CEN Police Station,1,78.0,1,1,17,1
1216,City Women Police Station,1,78.0,1,1,17,1
1217,Sub-Urban Police Station,1,80.0,1,1,17,1
1218,Farahatabad Police Station,1,80.0,1,1,17,1
1219,University Police Station,1,80.0,1,1,17,1
1220,Traffic-1 Police Station,1,81.0,1,1,17,1
1221,Traffic-2 Police Station,1,81.0,1,1,17,1
1222,Chikkamagaluru Town Police Station,1,142.0,1,1,9,1
1223,Basavanahalli Police Station,1,142.0,1,1,9,1
1224,Chikkamagaluru Traffic Police Station,1,142.0,1,1,9,1
1225,Chikkamagaluru Rural Police Station,1,142.0,1,1,9,1
1226,Chikkamagaluru Women Police Station,1,142.0,1,1,9,1
1227,Chikkamagaluru CEN Police Station,1,142.0,1,1,9,1
1228,Aldur Police Station,1,141.0,1,1,9,1
1229,Mallandur Police Station,1,141.0,1,1,9,1
1230,Mudigere Police Station,1,143.0,1,1,9,1
1231,Gonibeedu Police Station,1,143.0,1,1,9,1
1232,Balur Police Station,1,143.0,1,1,9,1
1233,Banakal Police Station,1,143.0,1,1,9,1
1234,Koppa Police Station,1,144.0,1,1,9,1
1235,Hariharapura Police Station,1,144.0,1,1,9,1
1236,Jayapura Police Station,1,144.0,1,1,9,1
1237,Narasimharajapura Police Station,1,146.0,1,1,9,1
1238,Balehonnur Police Station,1,146.0,1,1,9,1
1239,Kudremukha Police Station,1,145.0,1,1,9,1
1240,Kalasa Police Station,1,145.0,1,1,9,1
1241,Sringeri Police Station,1,145.0,1,1,9,1
1242,Tarikere Police Station,1,149.0,1,1,9,1
1243,Ajjampura Police Station,1,149.0,1,1,9,1
1244,Lakkavalli Police Station,1,149.0,1,1,9,1
1245,Lingadahalli Police Station,1,149.0,1,1,9,1
1246,Birur Police Station,1,147.0,1,1,9,1
1247,Yagati Police Station,1,147.0,1,1,9,1
1248,Kadur Police Station,1,148.0,1,1,9,1
1249,Sakharayapatna Police Station,1,148.0,1,1,9,1
1250,Panchanahalli Police Station,1,148.0,1,1,9,1
1251,Singatagere Police Station,1,148.0,1,1,9,1
1252,[UNVERIFIED] Koppal Town PS,1,37.0,1,1,20,1
1253,[UNVERIFIED] Koppal Rural PS,1,37.0,1,1,20,1
1254,[UNVERIFIED] Koppal Traffic PS,1,37.0,1,1,20,1
1255,[UNVERIFIED] Koppal Women PS,1,37.0,1,1,20,1
